ID,LON_LAT,frname,year,month,month_str,area_sum,count_fires,count_roads,MO_population,aspect,veg_category,7_days_SUM_APCP,kpo,7_days_AVG_RH,7_days_AVG_TMP,7_days_AVG_WIND_SPEED,dist_to_rivers,dist_to_railway,dist_to_roads,elevation
985,104.5 53.5,Кировское,2014,4,апрель,801.0,5,3,7.181975,169.1819896021,Лиственный лес,15.29,752.3127078211,72.3694444444,9.2863888889,3.3722222222,18.9860788249,86.3471401368,4.9568603215,775.8125
986,104.5 53.5,Кировское,2014,10,октябрь,146.0,1,1,7.181975,257.1712036133,Смешанный лес,0.5,42.755624254,63.4875,9.1025,2.675,18.9860788249,86.3471401368,4.9568603215,775.8125
987,104.5 53.5,Кировское,2016,5,май,119.0,2,1,7.181975,317.2883300781,Редколесье,15.4,1262.9457378285,55.3322916667,13.9154166667,4.5291666667,18.9860788249,86.3471401368,4.9568603215,775.8125
989,104.5 53.5,Кировское,2017,4,апрель,20.0,1,1,7.181975,234.3295440674,Редколесье,4.0,348.2084976816,71.35546875,7.1375,4.25,18.9860788249,86.3471401368,4.9568603215,775.8125
990,104.5 53.5,Кировское,2017,8,август,53.0,1,1,7.181975,283.3925170898,Редколесье,37.8,388.8235796524,72.240625,25.21875,2.5625,18.9860788249,86.3471401368,4.9568603215,775.8125
991,104.5 53.5,Кировское,2018,6,июнь,124.0,1,1,7.181975,144.3665161133,Лиственный лес,5.5,662.5660934791,54.38125,25.61875,3.30625,18.9860788249,86.3471401368,4.9568603215,775.8125
992,104.5 53.5,Кировское,2018,10,октябрь,20.0,1,1,7.181975,263.5853881836,Лиственный лес,0.4,142.1654474442,82.228125,9.3125,2.5375,18.9860788249,86.3471401368,4.9568603215,775.8125
993,104.5 53.5,Осинское,2011,4,апрель,36.0,1,1,5.11346,144.3623962402,Редколесье,8.3,5.8051191985,79.7125,2.47375,4.275,5.6825417208,89.3070810654,8.6776410482,688.9130434783
994,104.5 53.5,Осинское,2011,5,май,39.0,1,1,5.11346,166.2589569092,Редколесье,11.7,533.3244548246,58.69375,12.6375,4.275,5.6825417208,89.3070810654,8.6776410482,688.9130434783
995,104.5 53.5,Осинское,2012,9,сентябрь,24.0,1,1,5.11346,293.1986083984,Поля,1.4,32.3212498069,71.7625,17.6625,2.775,5.6825417208,89.3070810654,8.6776410482,688.9130434783
996,104.5 53.5,Осинское,2013,4,апрель,36.0,1,1,5.11346,251.1730651855,Пастбища,13.9,-1.7982776579,85.9796875,4.576875,3.50625,5.6825417208,89.3070810654,8.6776410482,688.9130434783
997,104.5 53.5,Осинское,2014,4,апрель,5319.0,4,1,5.11346,227.1457100562,Редколесье,18.42,793.3702026438,72.3694444444,9.2863888889,3.3722222222,5.6825417208,89.3070810654,8.6776410482,688.9130434783
998,104.5 53.5,Осинское,2014,5,май,2102.0,3,2,5.11346,286.3322407134,Редколесье,20.5,1829.5964627719,45.3,12.5329166667,3.8083333333,5.6825417208,89.3070810654,8.6776410482,688.9130434783
999,104.5 53.5,Осинское,2015,7,июль,573.0,2,1,5.11346,56.944644928,Лиственный лес,31.62,486.4709919308,59.2119791667,25.875,3.51875,5.6825417208,89.3070810654,8.6776410482,688.9130434783
1000,104.5 53.5,Осинское,2016,5,май,8057.0,1,1,5.11346,333.4349365234,Редколесье,20.7,393.6812213032,55.3322916667,13.9154166667,4.5291666667,5.6825417208,89.3070810654,8.6776410482,688.9130434783
1001,104.5 53.5,Осинское,2016,9,сентябрь,24.0,1,1,5.11346,227.2120361328,Редколесье,1.2,766.4589130601,73.178125,19.305,2.7375,5.6825417208,89.3070810654,8.6776410482,688.9130434783
1002,104.5 53.5,Осинское,2017,4,апрель,529.0,3,1,5.11346,352.6910976985,Поля,23.4,386.1622168184,71.35546875,7.1375,4.25,5.6825417208,89.3070810654,8.6776410482,688.9130434783
1003,104.5 53.5,Осинское,2018,4,апрель,20.0,1,1,5.11346,179.8017425537,Лиственный лес,5.9,41.9590747551,90.409375,5.8925,2.4875,5.6825417208,89.3070810654,8.6776410482,688.9130434783
1004,104.5 53.5,Осинское,2018,5,май,20.0,1,1,5.11346,174.2409362793,Редколесье,6.1,340.7936824,69.859375,12.2525,3.5375,5.6825417208,89.3070810654,8.6776410482,688.9130434783
1005,104.5 53.5,Осинское,2019,6,июнь,70.0,1,1,5.11346,169.2611083984,Редколесье,13.9,204.6899350004,59.446875,19.01625,3.3625,5.6825417208,89.3070810654,8.6776410482,688.9130434783
1006,104.5 53.5,Осинское,2020,9,сентябрь,63.0,1,1,5.11346,293.1986083984,Поля,13.2,42.5866102616,83.96875,12.42375,3.3375,5.6825417208,89.3070810654,8.6776410482,688.9130434783
1007,104.5 53.5,Осинское,2024,10,октябрь,191.0,1,1,5.11346,212.8285522461,Редколесье,7.0,47.2428758031,83.775,6.33,3.425,5.6825417208,89.3070810654,8.6776410482,688.9130434783
1008,104.5 54.0,Жигаловское,2015,8,август,22.0,1,1,0.378191,217.5685882568,Лиственный лес,7.1,84.7743783143,69.5625,25.85,2.8875,9.7378038805,119.9595172028,26.617388194,926.0
1009,104.5 54.0,Качугское,2016,6,июнь,1189.0,1,1,0.552601,59.743560791,Лиственный лес,7.7,2309.1371076681,48.9125,23.7,2.8,1.6843945927,123.7313992073,35.6902770028,757.0
1010,104.5 54.0,Осинское,2014,5,май,5470.0,4,1,5.11346,283.7751645113,Редколесье,27.7,2656.7488918881,45.09921875,12.4415625,3.778125,17.5632174683,110.8871560546,18.2010710219,750.9230769231
1011,104.5 54.0,Осинское,2014,6,июнь,361.0,1,1,5.11346,258.7830810547,Пастбища,13.8,805.2646369391,54.325,17.1725,3.05,17.5632174683,110.8871560546,18.2010710219,750.9230769231
1012,104.5 54.0,Осинское,2015,6,июнь,5317.0,1,1,5.11346,259.1077880859,Редколесье,13.4,504.6777046997,62.915625,19.51625,2.9625,17.5632174683,110.8871560546,18.2010710219,750.9230769231
1013,104.5 54.0,Осинское,2015,7,июль,1304.0,4,1,5.11346,109.522458017,Лиственный лес,56.64,3035.0900967234,63.2440104167,25.406875,2.93125,17.5632174683,110.8871560546,18.2010710219,750.9230769231
1014,104.5 54.0,Осинское,2016,5,май,1017.0,2,1,5.11346,358.4745903015,Лиственный лес,14.2,1150.9409646412,54.8140625,12.91375,4.475,17.5632174683,110.8871560546,18.2010710219,750.9230769231
1015,104.5 54.0,Осинское,2022,5,май,1995.0,1,1,5.11346,311.2847290039,Лиственный лес,6.5,127.9318050921,61.4625,14.56375,3.4875,17.5632174683,110.8871560546,18.2010710219,750.9230769231
1016,105.0 52.0,Ангарское,2011,4,апрель,51.0,1,1,79.984232,203.6906890869,Редколесье,6.2,12.3067785267,71.10625,4.905,3.8375,41.5085556217,47.3991610854,8.2067017819,738.6666666667
1017,105.0 52.0,Ангарское,2011,6,июнь,164.0,1,1,79.984232,321.1060791016,Кустарники,1.7,472.723819914,58.8578125,21.78625,3.1125,41.5085556217,47.3991610854,8.2067017819,738.6666666667
1018,105.0 52.0,Ангарское,2012,5,май,20.0,1,1,79.984232,276.5819396973,Хвойный лес,0.9,777.9371015694,64.73125,14.77875,5.05,41.5085556217,47.3991610854,8.2067017819,738.6666666667
1019,105.0 52.0,Ангарское,2015,4,апрель,36.0,1,1,79.984232,301.6074829102,Редколесье,10.6,52.1210152258,79.8604166667,6.960625,3.25625,41.5085556217,47.3991610854,8.2067017819,738.6666666667
1020,105.0 52.0,Ангарское,2017,7,июль,28.0,1,1,79.984232,190.7262878418,Лиственный лес,12.1,143.8559480589,67.340625,21.60125,3.7125,41.5085556217,47.3991610854,8.2067017819,738.6666666667
1021,105.0 52.0,Ангарское,2017,8,август,72.0,1,1,79.984232,216.6520385742,Пастбища,14.9,283.9670464609,71.78125,22.95125,2.45,41.5085556217,47.3991610854,8.2067017819,738.6666666667
1022,105.0 52.0,Голоустненское,2011,6,июнь,28.0,1,1,79.984232,151.5467529297,Лиственный лес,7.8,364.6617342678,58.8578125,21.78625,3.1125,58.0124862598,63.9209362983,7.5561894593,801.6666666667
1023,105.0 52.0,Голоустненское,2011,7,июль,70.0,1,1,79.984232,219.1439819336,Редколесье,29.7,843.706534647,64.425,21.915,4.4125,58.0124862598,63.9209362983,7.5561894593,801.6666666667
1024,105.0 52.0,Голоустненское,2014,7,июль,20.0,1,1,79.984232,103.0918960571,Кустарники,5.7,1249.8920200225,61.88125,23.26625,2.8,58.0124862598,63.9209362983,7.5561894593,801.6666666667
1025,105.0 52.0,Прибайкальский НП,2010,5,май,1396.0,1,1,79.984232,181.532623291,Лиственный лес,13.08,637.9476743845,52.3510416667,17.56175,3.137898926,50.046806011,44.5950212455,6.5755350385,754.0
1026,105.0 52.0,Прибайкальский НП,2010,6,июнь,65.0,1,1,79.984232,259.4126586914,Редколесье,1.2,2498.246469985,39.6375,24.574625,2.2084296316,50.046806011,44.5950212455,6.5755350385,754.0
1027,105.0 52.0,Прибайкальский НП,2011,4,апрель,272.0,3,2,79.984232,162.4339590192,Редколесье,18.6,36.9203355801,71.10625,4.905,3.8375,50.046806011,44.5950212455,6.5755350385,754.0
1028,105.0 52.0,Прибайкальский НП,2011,7,июль,50.0,1,1,79.984232,142.3813018799,Хвойный лес,29.7,843.706534647,64.425,21.915,4.4125,50.046806011,44.5950212455,6.5755350385,754.0
1029,105.0 52.0,Прибайкальский НП,2013,5,май,28.0,1,1,79.984232,202.2490234375,Хвойный лес,9.8,270.6237948394,57.484375,11.4275,4.375,50.046806011,44.5950212455,6.5755350385,754.0
1030,105.0 52.0,Прибайкальский НП,2014,4,апрель,112.0,2,1,79.984232,170.7825241089,Хвойный лес,14.79,438.5811564171,76.003125,11.3025,2.725,50.046806011,44.5950212455,6.5755350385,754.0
1032,105.0 52.0,Прибайкальский НП,2015,4,апрель,22.0,1,1,79.984232,149.3471069336,Редколесье,8.6,47.0632639709,79.8604166667,6.960625,3.25625,50.046806011,44.5950212455,6.5755350385,754.0
1033,105.0 52.0,Прибайкальский НП,2015,7,июль,509.0,1,1,79.984232,311.1170959473,Редколесье,16.2,144.3125987665,66.3760416667,23.68,3.8125,50.046806011,44.5950212455,6.5755350385,754.0
1034,105.0 52.5,Ангарское,2013,4,апрель,20.0,1,1,79.984232,211.165145874,Поля,16.0,21.4444922989,87.81875,7.3125,3.3625,40.6682067271,46.9215588088,2.5805516616,728.6666666667
1036,105.0 52.5,Ангарское,2015,4,апрель,22.0,1,1,79.984232,180.3165588379,Смешанный лес,6.4,72.8067829094,72.5541666667,9.87125,3.61875,40.6682067271,46.9215588088,2.5805516616,728.6666666667
1038,105.0 52.5,Ангарское,2016,5,май,28.0,1,1,79.984232,178.1759033203,Лиственный лес,23.8,700.4155016545,53.2229166667,14.7154166667,4.2291666667,40.6682067271,46.9215588088,2.5805516616,728.6666666667
1039,105.0 52.5,Ангарское,2016,6,июнь,36.0,1,1,79.984232,197.4957580566,Кустарники,35.4,1104.7555812606,61.0520833333,24.7675,2.6583333333,40.6682067271,46.9215588088,2.5805516616,728.6666666667
1040,105.0 52.5,Ангарское,2017,6,июнь,2023.0,3,2,79.984232,194.6433304163,Поля,60.4,1738.7586453955,60.0520833333,24.5008333333,3.175,40.6682067271,46.9215588088,2.5805516616,728.6666666667
1041,105.0 52.5,Ангарское,2017,7,июль,20.0,1,1,79.984232,192.4461364746,Пастбища,149.4,228.7475328518,76.2,22.71375,4.0625,40.6682067271,46.9215588088,2.5805516616,728.6666666667
1042,105.0 52.5,Ангарское,2018,6,июнь,24.0,1,1,79.984232,192.4461364746,Пастбища,50.5,528.2107824084,68.428125,24.92125,3.45,40.6682067271,46.9215588088,2.5805516616,728.6666666667
1043,105.0 52.5,Голоустненское,2014,10,октябрь,95.0,1,1,79.984232,102.3908538818,Редколесье,1.8,44.9840981063,71.05,9.15375,2.90625,48.0045420345,63.0774977351,4.8987931291,885.7272727273
1044,105.0 52.5,Голоустненское,2015,4,апрель,26.0,1,1,79.984232,204.1932067871,Лиственный лес,9.9,-4.0815631611,72.5541666667,9.87125,3.61875,48.0045420345,63.0774977351,4.8987931291,885.7272727273
1045,105.0 52.5,Голоустненское,2015,6,июнь,855.0,2,1,79.984232,168.8668823242,Кустарники,39.9,1591.5412210042,52.3619791667,25.97875,3.0291666667,48.0045420345,63.0774977351,4.8987931291,885.7272727273
1046,105.0 52.5,Голоустненское,2015,7,июль,419.0,2,2,79.984232,78.0326423645,Лиственный лес,44.7,757.3379660181,61.3217447917,26.6215625,3.4671875,48.0045420345,63.0774977351,4.8987931291,885.7272727273
1047,105.0 52.5,Голоустненское,2015,10,октябрь,60.0,1,1,79.984232,29.3416557312,Редколесье,4.2,328.782090363,80.0734375,9.23875,2.9,48.0045420345,63.0774977351,4.8987931291,885.7272727273
1048,105.0 52.5,Голоустненское,2016,6,июнь,177.0,2,1,79.984232,176.0919723511,Лиственный лес,46.7,1763.2765595036,61.0520833333,24.7675,2.6583333333,48.0045420345,63.0774977351,4.8987931291,885.7272727273
1050,105.0 52.5,Голоустненское,2024,8,август,68.0,1,1,79.984232,291.3244018555,Лиственный лес,2.9,168.7707592804,78.959375,24.34875,3.175,48.0045420345,63.0774977351,4.8987931291,885.7272727273
1051,105.0 52.5,Усть-Ордынское,2010,5,май,6560.0,2,1,7.2712231765,214.1515045166,Лиственный лес,44.05,571.8869479541,75.19125,8.8073125,3.0957966328,14.4293644691,63.0415623527,8.2895405884,640.1960784314
1052,105.0 52.5,Усть-Ордынское,2010,6,июнь,28.0,1,1,7.2712231765,304.4608154297,Лиственный лес,8.5,201.0866844976,52.2260416667,26.56275,2.7543282299,14.4293644691,63.0415623527,8.2895405884,640.1960784314
1053,105.0 52.5,Усть-Ордынское,2011,4,апрель,3448.0,10,3,7.2712231765,305.2085100878,Редколесье,52.3,1795.3402061672,69.5665625,7.5315,4.12375,14.4293644691,63.0415623527,8.2895405884,640.1960784314
1054,105.0 52.5,Усть-Ордынское,2013,4,апрель,427.0,1,1,7.2712231765,266.9412841797,Редколесье,23.2,66.5597567681,87.81875,7.3125,3.3625,14.4293644691,63.0415623527,8.2895405884,640.1960784314
1055,105.0 52.5,Усть-Ордынское,2013,5,май,39.0,1,1,7.2712231765,174.6289978027,Поля,8.6,256.7246784948,64.00625,15.0625,3.425,14.4293644691,63.0415623527,8.2895405884,640.1960784314
1057,105.0 52.5,Усть-Ордынское,2014,5,май,483.0,1,1,7.2712231765,298.4956359863,Поля,5.6,706.8526051212,46.353125,12.215,3.625,14.4293644691,63.0415623527,8.2895405884,640.1960784314
1059,105.0 52.5,Усть-Ордынское,2014,10,октябрь,703.0,1,1,7.2712231765,150.1457061768,Пастбища,2.2,39.5207322512,71.05,9.15375,2.90625,14.4293644691,63.0415623527,8.2895405884,640.1960784314
1060,105.0 52.5,Усть-Ордынское,2015,4,апрель,1306.0,4,2,7.2712231765,313.4486091335,Редколесье,26.3,842.2342089952,72.5541666667,9.87125,3.61875,14.4293644691,63.0415623527,8.2895405884,640.1960784314
1061,105.0 52.5,Усть-Ордынское,2015,5,май,806.0,3,1,7.2712231765,261.8588474534,Лиственный лес,36.7,2693.3476138573,55.8322916667,12.38,2.9166666667,14.4293644691,63.0415623527,8.2895405884,640.1960784314
1062,105.0 52.5,Усть-Ордынское,2015,6,июнь,3263.0,4,2,7.2712231765,266.6305722732,Редколесье,15.4,7075.9588034686,52.3619791667,25.97875,3.0291666667,14.4293644691,63.0415623527,8.2895405884,640.1960784314
1063,105.0 52.5,Усть-Ордынское,2015,7,июль,310.0,6,2,7.2712231765,211.3941663919,Лиственный лес,168.8,2101.7049690221,61.3217447917,26.6215625,3.4671875,14.4293644691,63.0415623527,8.2895405884,640.1960784314
1064,105.0 52.5,Усть-Ордынское,2015,8,август,2491.0,5,2,7.2712231765,248.8881209242,Редколесье,161.2,2983.4824530902,69.3552083333,24.91375,3.2553571429,14.4293644691,63.0415623527,8.2895405884,640.1960784314
1065,105.0 52.5,Усть-Ордынское,2015,9,сентябрь,330.0,3,2,7.2712231765,260.1794990189,Редколесье,61.5,517.5552869642,82.8770833333,20.31625,3.0833333333,14.4293644691,63.0415623527,8.2895405884,640.1960784314
1066,105.0 52.5,Усть-Ордынское,2015,10,октябрь,40.0,1,1,7.2712231765,231.9112243652,Редколесье,8.5,59.8593124127,80.0734375,9.23875,2.9,14.4293644691,63.0415623527,8.2895405884,640.1960784314
1068,105.0 52.5,Усть-Ордынское,2019,5,май,238.0,1,1,7.2712231765,202.1954650879,Редколесье,2.4,647.8518871988,40.321875,21.83875,4.1625,14.4293644691,63.0415623527,8.2895405884,640.1960784314
1069,105.0 52.5,Усть-Ордынское,2024,10,октябрь,193.0,1,1,7.2712231765,108.1380844116,Пастбища,4.5,20.2297933708,79.5875,8.29875,3.7625,14.4293644691,63.0415623527,8.2895405884,640.1960784314
1071,105.0 53.0,Баяндаевское,2014,4,апрель,589.0,3,2,2.882876,214.1286546127,Пастбища,3.63,705.8881832839,76.5961805556,8.7681944444,3.0902777778,13.0054381108,95.542634931,1.6597883044,743.5714285714
1072,105.0 53.0,Баяндаевское,2015,5,май,344.0,2,1,2.882876,54.4041366577,Поля,6.4,1586.0385660219,44.71953125,14.97,3.871875,13.0054381108,95.542634931,1.6597883044,743.5714285714
1073,105.0 53.0,Усть-Ордынское,2010,4,апрель,388.0,3,2,5.7703901905,243.7318974847,Поля,39.9,407.0448981089,80.2125,4.659125,3.1948922881,5.8673740952,83.6721360404,2.5992024774,677.5714285714
1074,105.0 53.0,Усть-Ордынское,2010,5,май,1093.0,5,3,5.7703901905,301.3888473774,Пастбища,91.32,2207.3793727152,74.5209107143,10.2549992857,2.9036033671,5.8673740952,83.6721360404,2.5992024774,677.5714285714
1075,105.0 53.0,Усть-Ордынское,2010,6,июнь,57.0,1,1,5.7703901905,298.9041137695,Редколесье,3.2,2580.8687485874,35.9927083333,22.972125,2.4052775644,5.8673740952,83.6721360404,2.5992024774,677.5714285714
1076,105.0 53.0,Усть-Ордынское,2010,9,сентябрь,22.0,1,1,5.7703901905,162.1351318359,Поля,5.2,79.2794561348,80.43125,5.99725,2.947658994,5.8673740952,83.6721360404,2.5992024774,677.5714285714
